"4675","Very good restaurant, in the depths of the capitals streets are not very popular among tourists, and can therefore be good. It specializes in fish dishes, though you can order meat, including my favorite - that can be brought on by frying the construction of cast-iron tray and alcohol burner underneath. Here I would like to say a few words about the design of food - it simply masterpiece! Each dish - a work of art! Snacks are decorated with figures of ice and served with a burning fire, when applying paint a plate of dessert colored syrups. Just for once, I would have went. But for us, at this point, there is one significant drawback - our three-year daughter we so nothing could choose from a menu, it is very poorly designed for children.","ru","4.0"
"4676","We arrived very late to Andorra, after we are spoiling the car before leaving, so at 22.30 we went out to dinner. Right next to the hotel was this retaurant that, despite the hour, greeted with a broad smile. After the letter is full of meat, which they had all but because it was very late and have only fresh meat. We ordered some steaks for 5. We have served in the coal, where we were going doing to our liking. Meat, spectacular. and tempura vegetables in extraordinary: we had never tasted anything like it. in addition to the subject of wine but no letter winery right there is also ecause store. And the desserts, impressive: for every dessert, or bartender draws a picture with candy base plate. The price, somewhat expensive, but quality eat. Highly recommended","es","5.0"
"4677","Truly a concept rarely seen. Choose the wine, fresh fish, meats .. and then you say how you want things. The exquisite attention! It has a bar with a smoking area, where we could have a drink and enjoy a good cigar. With the quality of food they serve, not expensive. To recommend and return","es","4.0"
"4678","We found by accident. Estetica very carefully. Local decorated very nice. Friendly service. The kitchen exposed to the public. Fresh produce at the exhibition for you to choose. Excellent quality. With the same procedure cellar, you choose which wine you want. and they uncorked you. By that time I was not surprised as much a resturant. Bright culinary formula. and d after the delicious dinner you can have a drink in a room with sofas or smoke a cigar in another room equipped for that. Value for money? they are losing! excellent quality, exceptional attention, Local very carefully. maximum guarantees. Two people: starter, d ox steak for two (without knowing what q weighed, they calculate well) d rioja parenting, water, beer, dessert and two drinks later 109 euros. for me? THE DISCOVERY.","es","5.0"
"4679","Place did not know and to which a friend took me to dinner. The presentation of the dishes spectacular, very good food and the place very well decorated. The downside is that this kind of hidden and if you do not know do not know what is there as has happened to me.","es","4.0"
"4680","Is a well-hidden restaurant offering a la carte dishes that you can choose from a mistrador as if the market will buy in the presentation of each dish is surprised and curious. Apart from this, the rest is fairly average and a bit pricey","es","3.0"
"4681","typical, nice plate, good quality, attentive staff, a bit overpriced, but overall a good address","fr","4.0"
"4682","when you like coming in a super walk you at the entrance has a presentoir meat, another fish and crustacean or you will choose and present you in addition to the accompanying map and a menu very nice wine cellar are all prepared at the moment so if there are many people that a little slow but hey everything is fresh only problem is expensive","fr","4.0"
"4683","In this place we came across by accident back in 2011 and really enjoyed it. In 2013, of course, we visited it again. Nothing changed. A cozy place with good service. Very tasty steaks! Creative desserts feed. In the evening, better to book a table.","ru","5.0"
"4684","Presentation of the dishes with very good taste and detail. Great food and very helpful and pleasant waiters. I will not hesitate in my next stay in Andorra, repeat.","es","5.0"
"4685","Weve come attracted by the exhibition of fresh seafood and ate extremely well and at a more than reasonable price. It is a real find being able to eat I just brought percado the Costa Brava in Andorra la Vella. We have shared some original squid and prawns with foie Palamos size and excellent quality. Depues grilled salmon and monkfish. All accompaniments with curious and fun and all for 80 euros. The quality of the raw material and the preparation excelsa ready. Highly recommended to eat good seafood in Andorra la Vella.","es","5.0"
"4686","We enter attracted by the letter, but ** WARNING ** careful with small tricks !!. We sat down, had a doubt about a way of cooking octopus appeared in the letter, a doubt that the waiter could not say because I had no idea. Ask, and meat prices were doing regarding 100 grams, then ordered a steak of 200 grams asking the waiter if it would be possible that it was 200 grams, to which he replied that (more or less,) when It should be 200 grams or just irrelevant, but because Im paying. Example, if you pay 10eur per 100 grams, you should pay 20eur per 200 grams, but what you want is your damn 200 grams, no more and no less, is the reason? THEre paying. Summarizing, I delivered a enrecot or joke weighed 200 grams and billed it as such, together with a poor straw potatoes and salt. And you might wonder how can I do that is not weighed 200 grams steak ?, will tell, working in one of the best steak restaurants, so simple. SUMMARIZING; A FRAUD. I know better places least not nail me saber and laugh in my face.","es","1.0"
"4687","Local a little old fashioned that offers good quality and variety of fish and meat. Good service and spectacular and carefully presented, perhaps a rather meager rations hidden. Little selection of wines, Spanish refrencias only without any notable or remarkable, lack of international reference, not even French, which is striking given its proximity to wine country so prominent. Inadequate temperature and stored in my opinion. In short very good raw material, but with attentive service for a standard meal with the right wine without dessert or coffee stands for two at € 100, which does not justify the set.","es","3.0"
"4688","We were surprised the restaurant concept ... the whole family chose refrigerators before we were going to take ... so we could appreciate the quality of the food. After we chose the wine bar wine and advised us on the choice. Already in table service it was great and the dishes deserved a photo. The end was nice, the dessert cart varied and presentation even more.","es","4.0"
"4689","We entered eat (my family and I) for good inner aspect of it, open kitchen, nice rustic feel. Experience with the quality of the food and the terrible amount, although the meat is very good and made the stone gives a different touch, not incoming. The friendliness of the staff well, skyrocketing prices ... EYE !! . with the price per 100g, as you show that youve taken you weigh what they say once served weighing; example, a sepia to 3.5 € / 100g, € 19.20 Cascan me, saying that weighed 1 / 2gk., as happens with meat, as you demonstrate what you have gained is what weighed ?. Besides the ticket came with more drink taken, came the most expensive wine of the letter indicating (as they charge € 5.50 corkage) which face !. Well as you read anything desirable a place.","es","2.0"
"4690","Not to brag, but to remove the monkey quiete · if you take some wine outside the usual marketing impreante in Andorra. Limited menu, both wines and dishes, but resolved with correction. Attentive service but unprofessional. More will than effectiveness. And sweet wines should not be used in coffee cups, is a demerit for the product put into the container. Local always busy in all seasons, especially in the late evening.","es","3.0"
"4691","we stopped for a snack and like us, comfortable and pleasant outdoor area near the square, repeat","es","4.0"
"4692","We were friends, we were looking for a nice bodega for a casual evening! We originally chosen another place too stuffy and too long waiting at the alternativa we found everything we were looking for! Atmosphere, kindness and tapas sandwiches or to accompany a good wine! Besides anniversary in the room with super nice people who gave us sweets and some of their cake. Thank you for the service and for making this evening a memorable moment with friends.","fr","5.0"
"4693","Good place to stop and have some wine and nibble something. We took a provolone and bread with him was very good very attentive service, helped us find what we were looking / good price quality ratio The terrace is very well situated in a quiet square back a drink certainly when we return","es","4.0"
"4694","Latest, we were walking around exploration and after seeing what is in Andorra, is my first time, we stumbled across this bar, we took a wine and tapas, good selection of wines to choose from by the glass and eat a Provolone, good, excellent staff, as the name says an alternative in Andorra, will","es","4.0"
"4695","Ideal for tapas and take a few wines, highlights the quality of the products, the treatment by the very friendly staff,","es","4.0"
"4696","Not to brag, but to remove the monkey quiete · if you take some wine outside the usual marketing impreante in Andorra. Limited menu, both wines and dishes, but resolved with correction. Attentive service but unprofessional. More will than effectiveness. And sweet wines should not be used in coffee cups, is a demerit for the product put into the container. Local always busy in all seasons, especially in the late evening.","es","3.0"
"4697","we stopped for a snack and like us, comfortable and pleasant outdoor area near the square, repeat","es","4.0"
"4698","We were friends, we were looking for a nice bodega for a casual evening! We originally chosen another place too stuffy and too long waiting at the alternativa we found everything we were looking for! Atmosphere, kindness and tapas sandwiches or to accompany a good wine! Besides anniversary in the room with super nice people who gave us sweets and some of their cake. Thank you for the service and for making this evening a memorable moment with friends.","fr","5.0"
"4699","Good place to stop and have some wine and nibble something. We took a provolone and bread with him was very good very attentive service, helped us find what we were looking / good price quality ratio The terrace is very well situated in a quiet square back a drink certainly when we return","es","4.0"
"4700","Latest, we were walking around exploration and after seeing what is in Andorra, is my first time, we stumbled across this bar, we took a wine and tapas, good selection of wines to choose from by the glass and eat a Provolone, good, excellent staff, as the name says an alternative in Andorra, will","es","4.0"
"4701","Ideal for tapas and take a few wines, highlights the quality of the products, the treatment by the very friendly staff,","es","4.0"
"4702","Looking for a place for dinner we ended up here. It is a good place to go have a glass of wine and nibble something. The provolone was rich and the toasted very appetizing. The price is pretty good for the quality of products, the establishment we liked (does justice to its name) and the very close and informal service.","es","3.0"
"4703","Casual place to sting a bit and take a good vermouth. Outdoor terrace with winter heating. Friendly staff.","es","4.0"
"4704","Tapas with grace, good wines, vermouth and siphon barrel. Terrace lively even in the cold, a meeting","es","4.0"
"4705","By chance just one night with a drink in this place, we loved it so much that the next day we went to dinner. We let advised by the head (Pillar I recall) and succeed. They prepared a combined toast with different meats, sauces and others. They were very good, original and accompanied by a glass of wine sat in wonder. The place is very busy by the locals, this is always a good sign. After dinner, a drink and relax. All for € 44. Ideal to take some wine, some original tapas, salads and a drink. Andorra pass when we return here for sure, things are further prove the excellent treatment, good product, good quality / quantity / price and great atmosphere, I recommend it.","es","4.0"
"4706","Very expensive, poor quality, the cellar of the house malisimo. I do not understand how this fashion. But this always full. this wrong but possibly three times I have been expensive and bad.","es","1.0"
"4707","Obligatory stop in Andorra found the place by accident and stopped because we saw that it was full and that drew the covers were very good. The treatment of the attentive staff and very homemade tapas. We requested a table with 8 different kinds of sandwiches a plate of pesto provolone 4 beers and two GynTonics for 39 €. We will definitely return","es","5.0"
"4708","Food, wine and 10. LAlternative treatment seems to be a place to have some wine and some tapas, but really dinners and fine. We ordered a bottle and the wine waiter advised us as we ordered (a table of cold cuts and cheeses and provelone with herbs) and did not fail. AMAZING sausages and cheese, really good. Not cheap, but the quality really deserves nothing less. The waiters very friendly and honest. We will be back!","es","5.0"
"4709","By late afternoon after arriving in Andorra, we were looking for a place to eat tapas and wine, we were served a whole views: food on top, great wine, atmosphere, beautiful with musicians, servers top notch. Would recommend, but especially not to miss, Must go. This is my new favorite restaurant.","fr","5.0"
"4710","Located in the Plaza de les arcades in the center of Andorra la Vella, we had to wait for a free spot on the terrace. It really was worth it, very pampered, rich hearty salads and tapas, especially recommend the chistorra frankly very rich. Very reasonable price. A good choice for a casual lunch or dinner.","es","5.0"
"4711","We were on the terrace having drinks, and the service was so friendly, normal price, and relaxed atmosphere","es","4.0"
"4712","We went to this restaurant, as many had advised us not disappoint, we ordered a cheese and sausages, and a alternachos (base of Camembert), something different and unique. We advise a wine to accompany a wine and served us food level. The guy who served us friendly and attentive at all times. I will repeat soon.","es","4.0"
"4713","These holidays have been there with my partner. At first we did not notice much in this place, but after several turns we decided to go there for dinner and the truth is that .. It was an excellent choice, both for its quality and its point of difference about other local this zone. We did not know what to ask because they have a letter, have it all pointed in a large blackboard, and this display, and the explanation of the waiter (boss) must decide to take. Our choice was a source of Iberian that could be combined with a large tray of tomato bread that we could not finish the large size of this, but the quality was exceptional. In turn, we also ordered a toast with salami, goat cheese and lettuce and grated tomato base, which was also great. Therefore, the dinner was scrumptious, at a good price and good atmosphere. The only complaint I have was that once we ordered two dishes the guy that served us did not tell us that the table had already been salami, and therefore, would be better than cogiésemos else to toast, because we are not acotumbrados to Tables with salami and weve got tired of eating haha but otherwise a great place to go for dinner and a few beers or wines locally.","es","5.0"
"4714","My intention was to take a couple of wines and two or three tapas. It was on the roof and then went elsewhere. Until endorsed me a whole salami did not stop. They excused, badly, that he had asked with tomato bread and was no cover. For some of you will be the head wound. For me, quite ordinary and ample. And neither the quality nor give the site for that. Frankly.","es","2.0"
"4715","We regret the situation, since our attention to you was the same as that offered to our regular customers. Only they served the drinks was requested by you. Perhaps the problem was that our patience ended earlier than usual due to the attitude shown by you. We are human and we like to have clients address to us with the same education we try to demonstrate.","es","5.0"
"4716","I loved the decor, dedicated to Vilanova i la Geltru and his casteller els Bordegassos Vilanova. Very good wines and vermouth top of Celler Can Pujol","fr","4.0"
"4717","Small bar taken every night assault. For smokers nice porch with patio heaters. We drank a glass of white wine super good, the boss brought us olives and sausage accompaniment. Home warm and friendly atmosphere because the place is frequented by locals. Large choice of savory sandwiches, cheese plates and charcuterie.","es","4.0"
"4718","I loved the toast, wide and varied, fantastic vermouth and super attentive and rolled owner, very highly recommended","es","5.0"
"4719","The boy and the girl are very friendly (and looks that had gigs!). Great food, take the provolone and roasted salmon with wasabi and soy ... buenisimo especially recommend the dessert tiramisu makes an Italian friend of the girl ... It was my birthday and we invited two glasses of champagne !!! It was a perfect evening! :) Must if you climb to Andorra!","es","4.0"
"4720","Local good and great terrace equipped for winter. Ideal for tapas, taking a good wine; excellent service by staff","es","5.0"
"4721","Lovely place to dine with friends, or just take one of the wines that can offer.","fr","5.0"
"4722","Today I went to eat gutters and tasted good. Good service and good presence, with unsurpassed quality and price, and also a room for the lovely dog","es","5.0"
"4723","LOlivé has an unconventional access as it is on the first floor of a building. This is also an advantage if youre lucky enough to get a table by the windows overlooking the street. It is a family hotel restaurant offers a lunch menu is an example of what it should be. Well thought out and executed, with a touch of craft that makes them stand out, good ingredients and homemade and traditional cuisine. The service is attentive and friendly, familiar, are not professional waiters look like people who put family affection in the deal. I made a vegetable soup with diced toast and, second, feet pork with sauce, both dishes very well done; drinks and dessert, all for 12 €. Overall a satisfying gastronomic restaurant without great pretensions but honestly in the dishes. LOlive you get the feeling you get more than you pay for. By targeting a defect and help them improve: should review why the mens room always smells bad.","es","3.0"
"4724","We ended up in this restaurant by chance as we were walking q rang and we have seen in the program whip. Well before chicote not as serious but now is a good place to desgutar very good and homemade food. We enjoyed the food and the price. We ate Sunday menu and perfect. Advisable. Quiet, clean and very attentive staff.","es","4.0"
"4725","Very good and very well presented food, with a touch of home cooking that is appreciated abroad. Family friendly atmosphere and good attention and left 16 € per person all very highly recommended","es","5.0"
"4726","They are appreciated restaurants fighters, but fighters would be better offering unforgettable results. Lolivé offers a space with notes of neglect. In the face of their workers a living, despite the effort on a day when they doubled tables, there is a tattooed distress. Their proposals are simple, but simple. Well prepared cannelloni, but without strong flavors and aftertaste of meat not too pleasant. A barbecue or a piece of steak, as its second proposal the daily menu, will show, but sometimes the will is just that. One hopes on the plate flashes of truth. No talk of culinary genius in a daily menu very acceptable price, but it should be more daring and resolute strokes culinary depth of flavor, not just on elements that make up things about the dish, edible, do feel happier . The house wine is very mediocre, outdated service tops, olives, somewhat dry, and bread passable. Desserts, Catalan cream without interest. Does that I mean that we should not come to Lolivé ?, no, its a place where you eat for a price adjusted its daily menu, the letter prices are normal, although I tried it tried on the menu, some magnetism It generated. I served is edible, but not the magic that sometimes expect on a plate, certainly was not here today.","es","3.0"
"4727","dinner once, but very satisfied: delicious cod, recommended the wine - priceless. and all this quickly enough and home! I did not want to leave!","ru","5.0"
"4728","A quiet, well-lit environment. With exquisite attention from all staff. The excellent food and the best oxtail Ive eaten in a long time. It melts in your mouth","es","5.0"
"4729","The cook has hand Michelin star. The excellent treatment of all staff. Its clean, quiet room with soft music.","es","5.0"
"4730","Staff super friendly, always attentive and concerned about whether it was all right. We ate menu but the level was a letter and certainly very good. The truth that advised this site as a fixture in Andorra, you will not regret.","es","5.0"
"4731","Today I went to eat gutters and tasted good. Good service and good presence, with unsurpassed quality and price, and also a room for the lovely dog","es","5.0"
"4732","LOlivé has an unconventional access as it is on the first floor of a building. This is also an advantage if youre lucky enough to get a table by the windows overlooking the street. It is a family hotel restaurant offers a lunch menu is an example of what it should be. Well thought out and executed, with a touch of craft that makes them stand out, good ingredients and homemade and traditional cuisine. The service is attentive and friendly, familiar, are not professional waiters look like people who put family affection in the deal. I made a vegetable soup with diced toast and, second, feet pork with sauce, both dishes very well done; drinks and dessert, all for 12 €. Overall a satisfying gastronomic restaurant without great pretensions but honestly in the dishes. LOlive you get the feeling you get more than you pay for. By targeting a defect and help them improve: should review why the mens room always smells bad.","es","3.0"
"4733","We ended up in this restaurant by chance as we were walking q rang and we have seen in the program whip. Well before chicote not as serious but now is a good place to desgutar very good and homemade food. We enjoyed the food and the price. We ate Sunday menu and perfect. Advisable. Quiet, clean and very attentive staff.","es","4.0"
"4734","Very good and very well presented food, with a touch of home cooking that is appreciated abroad. Family friendly atmosphere and good attention and left 16 € per person all very highly recommended","es","5.0"
"4735","They are appreciated restaurants fighters, but fighters would be better offering unforgettable results. Lolivé offers a space with notes of neglect. In the face of their workers a living, despite the effort on a day when they doubled tables, there is a tattooed distress. Their proposals are simple, but simple. Well prepared cannelloni, but without strong flavors and aftertaste of meat not too pleasant. A barbecue or a piece of steak, as its second proposal the daily menu, will show, but sometimes the will is just that. One hopes on the plate flashes of truth. No talk of culinary genius in a daily menu very acceptable price, but it should be more daring and resolute strokes culinary depth of flavor, not just on elements that make up things about the dish, edible, do feel happier . The house wine is very mediocre, outdated service tops, olives, somewhat dry, and bread passable. Desserts, Catalan cream without interest. Does that I mean that we should not come to Lolivé ?, no, its a place where you eat for a price adjusted its daily menu, the letter prices are normal, although I tried it tried on the menu, some magnetism It generated. I served is edible, but not the magic that sometimes expect on a plate, certainly was not here today.","es","3.0"
"4736","dinner once, but very satisfied: delicious cod, recommended the wine - priceless. and all this quickly enough and home! I did not want to leave!","ru","5.0"
"4737","A quiet, well-lit environment. With exquisite attention from all staff. The excellent food and the best oxtail Ive eaten in a long time. It melts in your mouth","es","5.0"
"4738","The cook has hand Michelin star. The excellent treatment of all staff. Its clean, quiet room with soft music.","es","5.0"
"4739","Staff super friendly, always attentive and concerned about whether it was all right. We ate menu but the level was a letter and certainly very good. The truth that advised this site as a fixture in Andorra, you will not regret.","es","5.0"
"4740","The daily menu is very well priced. The dishes on the menu are delicious. The food is top quality. The menu is short but sufficient. The deal is very nice. In short, there is no better place to go to eat, all 10.","es","5.0"
"4741","I was surprised for the better especially when dealing with the customer and the home cooking and spoiling the product. Do not hesitate to come will like.","es","5.0"
"4742","My partner and I ate the program Chicote, take the menu that the waiter recommended was good food, whole rice too, but taste is very good, perhaps missing enhance the presentation, but for 10.95 menu is more than good, the treatment is very good, and very pleasant atmosphere, repeat safe.","es","4.0"
"4743","Good relationship between price and value. 10.95 menu and more drink. Good location, next to the shopping street.","es","5.0"
"4744","We have responded superbly and very rich food and why we have chosen the menu. Very nice and cozy place. The menu grilled meats, this scrumptious and the mountain rice was ready.","es","4.0"
"4745","We are followers of Nightmare in the kitchen of Chicote, and on our visit to Andorra, we could not miss this restaurant. The truth that surprised us for good, friendly service both how the quality of the dishes. We have eaten menu, € 10.95 without drinks. First a mild goat cheese salad and table spreads, rich both. Second a grilled steak and other grilled tenderloin, these two dishes exceeded our expectations is one of the best steaks we have eaten in Andorra. A homemade dessert Catalan cream rich, rich !! The restaurants decor remains the same as Nightmare left the team in the kitchen. We were very glad to see that they have a good service and it seems that the help of Chicote came to them well and have kept what they learned from it.","es","5.0"
"4746","I recommend it. the beautifully prepared dishes It eats very well and. The service attentive and very friendly. I hope to come more often and repeat. Thank you.","es","5.0"
"4747","We went on a weekday for lunch, because I had already been on TV that we wanted to try. We ordered the menu of € 10.95. We knew that the drink did not come, but we were surprised when we asked for a house wine and were charged € 9.40. What we got was well within this price you can not ask for more. What happens between the drink (which we asked as we waited and food) and cafes out at 16 €, for that there are other places you pay a little more and eat better.","es","3.0"
"4748","Arriving at the restaurant we found out that this restaurant had starred in a delivery of the famous TV show Nightmare in the kitchen. I confess a follower of the program but, being honest could not believe many of the things that appeared: baseless arguments, reconciliations that seemed impossible Chicote get them in two days ... Thats why when you get to the restaurant and find out everything this is me lit all alarms could be the kitchen how we were going to taste. However, I took a huge and very pleasant surprise to taste the food and meet the protagonists of the program Chicote and see firsthand that, as often happens with television through everything is magnified and sometimes distorted. In conclusion, I encourage all visitors to Andorra to visit the LOlive restaurant and enjoy excellent cuisine and superb care from the staff. The restaurant staff I can only thank them for all and wish you luck and success they deserve.","es","5.0"
"4749","It has a very high quality cuisine. The development is varied excellent and very balanced flavors. The chef deserves 10 their work and the quality of their product. You can be very proud of their work. He is accompanied by an excellent waiter. Great professional, efficient and fast, but above all an excellent person who makes you feel extremely welcome. Absolutely lovely. Congratulations to the team. By the way the music selection is remarkably welcoming, Chicote was wrong ...","es","5.0"
"4750","We are so many others that we Nightmare in the kitchen and the truth is that relationship - quality - price is fine. In few places with such economic menu you can taste dishes made with such care. The close and professional service ... So we stayed commenting Chicote program! I sincerely hope they go great because you can always go back.","es","4.0"
"4751","We elaborate with exceptional presence and excellent treatment of the waiters exquisite dishes. The truth will have been delighted because few money sites find an Olive","es","5.0"
"4752","We climbed to the first floor where the restaurant. We sat down and within ten minutes we take note: first 4, 4 seconds. We ordered pasta with cream (lots of cream), salad type xató and second salmon with vegetables (raw) and pork chop on the barbecue (they were dry, as if they were made the day before). Dessert, justito: fruit, custard or ice cream nougat. No more back","es","2.0"
"4753","After seeing him in Nightmare in the kitchen she was one of the restaurants we wanted to try on our visit to Andorra and were not disappointed, excellent food, prepared with fresh and very good presentation, very attentive and helpful. The local environment friendly. Central location, recommend booking.","es","4.0"
"4754","The brutal change from the service to the kitchen; lack experience but the quality and charisma planted on staff not jump. The magnificent environment is not recommended Recommended","es","5.0"
"4755","We came a few years ago and the quality of both the service and the food was no more than normal. Now the truth has set them time well have been stepping up and noticed the change, especially of food. We will be back.","es","5.0"
"4756","There seems to be a before and after this restaurant. You have changed your local making it more welcoming. The menu is about 10 €, the food is plentiful and quality. The truth is, is well recommended.","es","5.0"
"4757","Perhaps the polite and attentive service, menu € 10 can not ask for more. Perhaps the names of dishes expectations created, which can not then meet","es","3.0"
"4758","I ate the 11 euro menu: first course, second course and dessert, everything was delicious and the person who has treated me very friendly and attentive. I will return for sure.","es","5.0"
"4759","If I read something to the campaign - I would not have chosen this restaurant for lunch. We had dinner family - 5 people - the menu of the day. Everything was a little bit slow - but delicious! Food brought the first baby! The room was working man and woman, but the restaurant was full of people. They tried very hard. The food was really delicious! Fresh! And beautifully presented.","ru","5.0"
"4760","We went for tapas a group of friends and went excited. It has variety to choose from and all very good. We left very happy","es","4.0"
"4761","Excellent restaurant with great value for money. The service was very good and simple but good food.","fr","5.0"
"4762","If you are caught in the rain, and before dinner is still far, it is the perfect place to while sitting in a comfortable interior with a glass of wine with a huge selection of tapas to pass the time.","ru","5.0"
"4763","Beautiful environment and friendly service. Rabbit barbequed and folders for children were our choices, and everything was great. Natural orange juice.","pt","4.0"
"4764","It was the first restaurant we visited in Andorra and repeat before leaving. From the outside it looks like a pizzeria to use, but the letter shows us a wide range of possibilities, from pasta and pizza to typical and not so typical tapas dishes. Very good quality food and great service, affable and relaxed, perfect for when youre family. By faulted, carpaccio improved. Everything else excellent. Value for the right price.","es","4.0"
"4765","A poor imitation of Mother Mary, the letter a copy of the smallest restaurant but many of the same things, portions nothing to do.","es","1.0"
"4766","We took tapas fast food made from frozen. Bland, without any fancy, acceptable to most but we sent a plate as inedible. Industrial bread. we wanted a tapas there was not that night, the owner we were offered another, which turned out to be a complete meal at double the price. We had the feeling of being in a tourist trap.","fr","3.0"
"4767","Magnificent night la.que had a group of bikers friends, a dinner bestial both in quantity and quality, blast !!! I recommend the steak, it was delicious !! thank his treatment and excellent care. A place to enjoy a good cena.Volveremos","es","4.0"
"4768","Not recommended for the treatment received at all times was to have risen from the table; all cost him a huge effort and replies were becoming worse. A shame considering the price. REGRETTABLE","es","1.0"
"4769","Tourist kitchen, frozen, fat and expensive considering the overall quality ... Snails are also misses c is a pity","fr","2.0"
"4770","Warm, typical, great assortment of tapas, we had a really good time!","fr","4.0"
"4771","We spent the last New Years Eve with some friends and our respective children were very attentive and we ate very well. This year we want to repeat.","es","5.0"
"4772","I m expected better, despite that tapas is correct, warm, reasonably priced choice, again","fr","3.0"
"4773","Local spacious and nicely decorated. Interesting collection of bottles (unopened) of beer and other beverages throughout the property. The service was a breeze, although I must say that there was little clientele at that time. Comment that the waitress who took our order seemed in a hurry, because I did not put a good face both times came to take note when we had not yet decided. The rest of the staff good deal. My meal consisted of an assortment of tapas. Remarks: - Good batter and cut into the Roman squid. - Excellent flavor and consistency in the hash house. - Equlibrado cocktail shrimp, cocktail sauce superb. - Wild potatoes with sausage, fried and good right amount of sauces. - The mustard vinaigrette salads accompanying ten. - The tomato bread was perfect, but I missed a couple of slices more. I liked the coffee. But as negative, lets the dessert menu. Very little choice of homemade creations. The valuation is very good and recommended the place.","es","4.0"
"4774","Buenisima food and their treatment by staff. I advise to all who come to Andorra to pass through this place","es","5.0"
"4775","You sit there nice, different languages menu, really Andorrian eat and still belgian beers on tap.","nl","4.0"
"4776","Restaurant with pretensions but without leaving normal. Charter cortita and expensive wines. Friendliness.","es","3.0"
"4777","This past weekend I went with my colleagues to dinner at this place as it had been recommended for good food and quality-price ratio. The truth is we left very happy. We ask around for snacks. Bread with tomato, sausage, calamari, croquettes, a salad and a whitewater. Rather simple but good food and great value! Repeat !!","es","5.0"
"4778","Uns is always great joy every time I go there .. Kindness, correct presence of workers, decor and food are fantastic! Its definitely for me and my family, one of the best in Andorra! Highly recommended!","es","5.0"
"4779","Cozy restaurant with very good food, good tapas and a very bonito.Situado Local excelente.Camareros very friendly and service in the most beautiful and friendly part of Andorra, near the Council of Andorra.","es","4.0"
"4780","Good tapas and a friendly atmosphere. The attentive and professional waiters. A good choice for tapas family.","es","4.0"
"4781","We got on the terrace, a great climate, neither hot nor cold. The food was very good, the service was perfect and very funny waiters. A success.","es","5.0"
"4782","cared food and great service, and is a charming place where you can enjoy tranquility and intimacy of a dinner that will bring you back, we increasingly we like more.","es","4.0"
"4783","We went purely by chance, we came to the dinner wanted to eat, we have determined by the number of people that the restaurant is popular, it was free only a few free tables. This was aided by the bad weather, but now is not about that. Bright and clean. The waiters are neat and welcoming. I approached the guy realized that the Russian tried to joke. We served together, all very quickly. Tasty beer with hunger nazakazyvali, not calculated, sat for a long time but still ate was delicious. Portions are large. From the remarks slightly noisy when a lot of people, but in principle it does not bother.","ru","5.0"
"4784","During the last ten years Ive been to Andorra (2 or 3 weekends a year) I always reserved one night every time I went to go to Papanico even a Friday had gone from working directly, 160 km to reach to dinner. I can now say Im not going, first they reduced the tapas menu, and then the quality of them. I have given several opportunities but is not up to before. Service always correct and polite, the only places in Andorra where Ive always been treated well.","es","3.0"
"4785","Every time we passed Andorra is mandatory to pass by this restaurant. Waiters very friendly. Very good food. Very pleasant atmosphere.","es","5.0"
"4786","We ate there on August 7 in the evening. It was fresh and good! For smoking, we could access the patio outside. At the cafe, we discussed it with a regular Andorran places, very friendly! Great time!","fr","4.0"
"4787","We frequent this restaurant for twenty years and regression of this place is more advanced! This evening our meal was ruined ... both our food arrived cold and after a long wait they come back without having to rebuild the delicate plates in the kitchen or even reverse the trimmings but good most serious it is above the chops Lamb 80% as fat and too cooked on one side and almost raw on the other! So virtually nothing to eat ... for garnish, industrial :( fries and an apple whitish earth because cooked for too long to the other flat and only positive little Russian salad was so correct.A service more mess and servers that contradict without stops with loud exclamations before the clients.Je am sad this evening especially since I remember the evenings when the service, taste and ambience were waiting for you ... so that the restaurant was packed and you had to be patient for my dîner.Cétait essential address of Andorra La Vella! Tonight was the last ...","fr","1.0"
"4788","Great treatment of the waiters and good food. Fish dishes and tapas stars, very good paella and black rice. I recommend fried eggs with ham, diced tuna and cod salad. It is in a corner of Andorra where you can not miss eating at Papanico. Clean, fast and good service.","es","5.0"
"4789","We excellently ate in this small restaurant in the historic heart of the city DAndorra. Beautiful plates of tapas, bravas sauce homemade (which is exceptional in Spain !!), quality ingredients. Take a look, again it is cheap","fr","5.0"
"4790","We went to dinner one day. Upon entering there was only one table and us. The first table took note and dined them as normal. Within ten minutes the whole place was filled. The waitress was serviendo the other tables and has us or we had taken note. We called several times politely and told him that this Serving at tables that had come later than us and quite rude told us it was collapsed. I then told him that if he was collapsed he had to do is tell the manager or head of the local whom I called. He managed perfectly with kindness, speed and proved to be a great professional.","es","3.0"
"4791","We ate chicken wings, vegetable pizza, meat lollipops and a salad. Good taste good price. Recommended if you visit Andorra.","es","4.0"
"4792","A very cozy and well decorated place. Traditional and homemade food. An excellent treatment from the waiters. The only thing the price sometimes goes a little expensive. Anyway it is so worth going!","es","4.0"
"4793","a place of great tapas, basic but right food, the service is not the best you can find but is right, the place is spacious and pleasant, with an extensive menu.","es","4.0"
"4794","Tapas and restaurant in extended hours, half kitchen and improved service quality. Ideal for snacking before or after shows in the area.","es","3.0"
"4795","Although tapas are good, quality price is a little expensive. And if you use the more expensive terrace ... it will be by the noise of cars ...","es","2.0"
